177.34984903640236,166.862
177.34984903640236,164.672
177.34984903640236,160.839
177.34984903640236,189.646
177.34984903640236,154.953
177.34984903640236,205.317
177.34984903640236,180.149
177.34984903640236,174.287
177.34984903640236,167.92
177.34984903640236,183.92
177.34984903640236,216.195
177.34984903640236,168.307
177.34984903640236,175.769
177.34984903640236,161.976
177.34984903640236,172.398
177.34984903640236,173.482
177.34984903640236,156.968
177.34984903640236,188.886
177.34984903640236,166.275
177.34984903640236,155.074
177.34984903640236,191.196
177.34984903640236,192.688
177.34984903640236,154.322
177.34984903640236,236.006
177.34984903640236,175.421
177.34984903640236,160.165
177.34984903640236,163.445
177.34984903640236,187.807
177.34984903640236,181.115
177.34984903640236,159.582
177.34984903640236,188.502
177.34984903640236,193.693
177.34984903640236,159.968
177.34984903640236,168.323
177.34984903640236,153.862
177.34984903640236,156.097
177.34984903640236,179.501
177.34984903640236,160.261
177.34984903640236,155.038
177.34984903640236,169.775
177.34984903640236,161.054
177.34984903640236,159.895
177.34984903640236,154.09
177.34984903640236,186.254
177.34984903640236,210.47
177.34984903640236,160.022
177.34984903640236,162.385
177.34984903640236,241.877
177.34984903640236,184.981
177.34984903640236,201.802
177.34984903640236,165.668
177.34984903640236,188.056
177.34984903640236,163.167
177.34984903640236,193.978
177.34984903640236,210.8
177.34984903640236,162.682
177.34984903640236,172.337
177.34984903640236,210.305
177.34984903640236,175.393
177.34984903640236,211.327
177.34984903640236,196.034
177.34984903640236,210.871
177.34984903640236,159.587
177.34984903640236,192.702
177.34984903640236,174.993
177.34984903640236,231.867
177.34984903640236,190.698
177.34984903640236,159.233
177.34984903640236,186.882
177.34984903640236,157.746
177.34984903640236,185.88
177.34984903640236,202.233
177.34984903640236,169.878
177.34984903640236,157.779
177.34984903640236,168.558
177.34984903640236,174.019
177.34984903640236,163.97
177.34984903640236,183.808
177.34984903640236,160.731
177.34984903640236,203.964
177.34984903640236,188.924
177.34984903640236,193.56
177.34984903640236,190.01
177.34984903640236,163.67
177.34984903640236,160.011
177.34984903640236,161.796
177.34984903640236,230.992
177.34984903640236,179.988
177.34984903640236,191.929
177.34984903640236,173.936
177.34984903640236,153.551
177.34984903640236,229.913
177.34984903640236,172.287
177.34984903640236,167.902
177.34984903640236,210.898
177.34984903640236,179.502
177.34984903640236,155.896
177.34984903640236,163.567
177.34984903640236,205.333
177.34984903640236,179.575
177.34984903640236,160.009
177.34984903640236,158.321
177.34984903640236,200.169
177.34984903640236,179.264
177.34984903640236,200.716
177.34984903640236,182.168
177.34984903640236,178.725
177.34984903640236,154.172
177.34984903640236,196.188
177.34984903640236,210.982
177.34984903640236,179.13
177.34984903640236,176.066
177.34984903640236,185.094
177.34984903640236,197.458
177.34984903640236,167.486
177.34984903640236,208.416
177.34984903640236,159.959
177.34984903640236,157.869
177.34984903640236,167.909
177.34984903640236,163.385
177.34984903640236,176.153
177.34984903640236,174.57
177.34984903640236,160.981
177.34984903640236,173.841
177.34984903640236,173.205
177.34984903640236,169.235
177.34984903640236,172.716
177.34984903640236,167.954
177.34984903640236,162.876
177.34984903640236,225.669
177.34984903640236,165.546
177.34984903640236,162.855
177.34984903640236,201.951
177.34984903640236,157.909
177.34984903640236,159.702
177.34984903640236,180.129
177.34984903640236,183.827
177.34984903640236,201.651
177.34984903640236,195.976
177.34984903640236,165.263
177.34984903640236,186.13
177.34984903640236,159.723
177.34984903640236,200.061
177.34984903640236,166.238
177.34984903640236,160.409
177.34984903640236,194.156
177.34984903640236,168.946
177.34984903640236,153.738
177.34984903640236,156.074
177.34984903640236,187.716
177.34984903640236,166.05
177.34984903640236,215.916
177.34984903640236,158.103
177.34984903640236,178.192
177.34984903640236,180.296
177.34984903640236,200.375
177.34984903640236,181.549
177.34984903640236,184.964
177.34984903640236,162.103
177.34984903640236,168.248
177.34984903640236,166.687
177.34984903640236,167.951
177.34984903640236,174.282
177.34984903640236,181.889
177.34984903640236,182.57
177.34984903640236,161.782
177.34984903640236,166.906
177.34984903640236,194.704
177.34984903640236,161.621
177.34984903640236,167.841
177.34984903640236,201.333
177.34984903640236,200.534
177.34984903640236,173.709
177.34984903640236,183.935
177.34984903640236,186.012
177.34984903640236,185.97
177.34984903640236,196.137
177.34984903640236,159.798
177.34984903640236,185.246
177.34984903640236,200.079
177.34984903640236,178.574
177.34984903640236,183.58
177.34984903640236,171.123
177.34984903640236,240.761
177.34984903640236,162.736
177.34984903640236,156.65
177.34984903640236,167.878
177.34984903640236,164.815
177.34984903640236,193.84
177.34984903640236,159.552
177.34984903640236,168.013
177.34984903640236,223.34
177.34984903640236,194.532
177.34984903640236,168.21
177.34984903640236,186.159
177.34984903640236,220.104
177.34984903640236,161.405
177.34984903640236,186.121
177.34984903640236,173.357
177.34984903640236,161.976
177.34984903640236,172.02
177.34984903640236,160.04
177.34984903640236,186.582
177.34984903640236,182.774
177.34984903640236,155.526
177.34984903640236,158.517
177.34984903640236,153.642
177.34984903640236,154.211
177.34984903640236,180.8
177.34984903640236,166.037
177.34984903640236,156.972
