0,-51.643
0,-47.664
0,-42.472
0,-41.806
0,-41.691
0,-39.325
0,-38.525
0,-38.148
0,-37.668
0,-37.456
0,-37.398
0,-37.065
0,-36.835
0,-36.577
0,-36.353
0,-36.037
0,-35.702
0,-35.277
0,-35.251
0,-34.703
0,-34.162
0,-34.033
0,-33.662
0,-33.595
0,-33.364
1,-33.045
1,-32.987
1,-32.934
1,-32.887
1,-32.874
1,-32.742
1,-32.637
1,-32.586
1,-32.535
1,-32.339
1,-32.331
1,-32.238
1,-32.166
1,-32.033
1,-32.017
1,-31.982
1,-31.708
1,-31.412
1,-31.391
1,-31.346
1,-31.127
1,-31.109
1,-30.978
1,-30.925
1,-30.894
1,-30.893
1,-30.854
1,-30.82
1,-30.726
1,-30.712
1,-30.676
1,-30.53
1,-30.478
1,-30.387
1,-30.381
1,-30.293
1,-30.285
1,-30.249
1,-30.22
1,-30.18
1,-30.14
1,-30.089
1,-29.999
1,-29.793
1,-29.75
1,-29.692
1,-29.521
1,-29.51
1,-29.407
1,-29.378
1,-29.374
1,-29.342
1,-29.331
1,-29.295
1,-29.153
1,-29.128
1,-29.106
1,-29.084
1,-29.054
1,-28.95
1,-28.946
1,-28.603
1,-28.547
1,-28.536
1,-28.506
1,-28.475
1,-28.431
1,-28.416
1,-28.406
1,-28.347
1,-28.346
1,-28.327
1,-28.25
1,-28.231
1,-28.215
1,-28.2
1,-28.197
1,-28.19
1,-28.158
1,-28.138
1,-28.107
1,-28.096
1,-27.942
1,-27.905
1,-27.885
1,-27.863
1,-27.858
1,-27.845
1,-27.815
1,-27.806
1,-27.755
1,-27.754
1,-27.749
1,-27.748
1,-27.737
1,-27.706
1,-27.685
1,-27.621
1,-27.564
1,-27.513
1,-27.433
1,-27.369
1,-27.336
1,-27.284
1,-27.24
1,-27.239
1,-27.115
1,-27.019
1,-27.016
1,-27.011
1,-26.997
1,-26.928
1,-26.862
1,-26.845
1,-26.772
1,-26.765
1,-26.7
1,-26.688
1,-26.675
1,-26.646
1,-26.631
1,-26.626
1,-26.597
1,-26.589
1,-26.527
1,-26.514
1,-26.469
1,-26.458
1,-26.455
1,-26.44
1,-26.393
1,-26.383
1,-26.358
1,-26.356
1,-26.343
1,-26.312
1,-26.309
1,-26.288
1,-26.266
1,-26.246
1,-26.236
1,-26.232
1,-26.128
1,-26.062
1,-26.045
1,-26.045
1,-26.024
1,-25.924
1,-25.895
1,-25.822
1,-25.752
1,-25.745
1,-25.736
1,-25.698
1,-25.694
1,-25.678
1,-25.677
1,-25.671
1,-25.661
1,-25.654
1,-25.651
1,-25.63
1,-25.613
1,-25.604
1,-25.585
1,-25.556
1,-25.521
1,-25.499
1,-25.471
1,-25.458
1,-25.452
1,-25.431
1,-25.416
1,-25.395
1,-25.369
1,-25.368
1,-25.359
1,-25.349
1,-25.342
1,-25.342
1,-25.266
1,-25.26
1,-25.221
1,-25.205
1,-25.163
1,-25.146
1,-25.127
1,-25.106
1,-25.063
1,-25.056
1,-25.038
1,-24.997
1,-24.997
1,-24.991
1,-24.986
1,-24.98
1,-24.953
1,-24.905
1,-24.904
1,-24.901
1,-24.877
1,-24.838
1,-24.83
1,-24.81
1,-24.802
1,-24.774
1,-24.773
1,-24.732
1,-24.729
1,-24.72
1,-24.705
1,-24.669
1,-24.651
1,-24.647
1,-24.633
1,-24.597
1,-24.57
1,-24.568
1,-24.522
1,-24.516
1,-24.457
1,-24.447
1,-24.436
1,-24.424
1,-24.422
1,-24.399
1,-24.385
1,-24.35
1,-24.341
1,-24.327
1,-24.321
1,-24.308
1,-24.25
1,-24.22
1,-24.2
1,-24.19
1,-24.188
1,-24.14
1,-24.112
1,-24.106
1,-24.082
1,-24.057
1,-24.012
1,-24.009
1,-23.996
1,-23.988
1,-23.977
1,-23.966
1,-23.964
1,-23.949
1,-23.94
1,-23.923
1,-23.907
1,-23.893
1,-23.876
1,-23.874
1,-23.815
1,-23.779
1,-23.771
1,-23.73
1,-23.707
1,-23.69
1,-23.685
1,-23.685
1,-23.684
1,-23.637
1,-23.611
1,-23.596
